# time x y z qx qy qz qw 
1403636623.0635557 -0.06298361267879579 0.005533654191899845 -0.003601318956978828 -0.0314993217886771 -0.7934907342668278 0.012260060843114028 0.6076429364912151
1403636623.1135554 -0.06675935606343349 0.005307604594468985 -0.0038817122799342544 -0.03135315330235167 -0.7935412192612316 0.012518412332489876 0.6075792972642099
1403636623.1635556 -0.06840921307961317 0.006682732992175022 -0.004624856027672777 -0.03126207673354157 -0.7934566614062056 0.012888643821643713 0.6076866724627611
1403636623.2135556 -0.07206840758954587 0.006666697454961407 -0.0049722213027770384 -0.031016246988840156 -0.793501316039686 0.013082651594752298 0.6076368143005032
1403636623.2635558 -0.07351930752319644 0.008521828780484351 -0.005800784015057969 -0.03099011535063708 -0.7934141414111426 0.013620439503643524 0.6077401554834939
1403636623.3135555 -0.07721662607002329 0.008834673753036433 -0.006138832892679369 -0.030729304007613346 -0.79330431220326 0.013673103866293113 0.6078955702631675
1403636623.3635557 -0.0785100269351176 0.01089730097527817 -0.007237416099690553 -0.030779040814081456 -0.7933193987281124 0.014307403611718289 0.6078587668612857
1403636623.4135556 -0.08174413497631983 0.011424334324529554 -0.007807480314439495 -0.030387036627044738 -0.7933000748928225 0.014311447934060405 0.60790361212786
1403636623.4635556 -0.08234214177097682 0.01381485655241817 -0.008679240154943353 -0.030343060146760595 -0.7930726378859735 0.014797440670487575 0.6081908627126167
1403636623.5135555 -0.08456278823243268 0.014836213947019347 -0.009380840241451917 -0.03013668267569057 -0.7931703132375449 0.014938653838847373 0.6080702847347853
1403636623.5635557 -0.0850282175982746 0.017204995636964603 -0.010163794212479182 -0.030073335905296823 -0.7931743194893744 0.015392529204272346 0.6080568751480331
1403636623.6135554 -0.08745127480767576 0.018568436688271864 -0.010834869026446701 -0.029963686313067738 -0.7931853233979776 0.01553713900720817 0.608044256251178
1403636623.6635556 -0.0891191017271035 0.02104529145047831 -0.011441949825907021 -0.029691643399330846 -0.7931211724287075 0.01582045321766919 0.6081339699585503
1403636623.7135556 -0.09245383105126007 0.02272891477557124 -0.011908969729779001 -0.029635169046045306 -0.79307279216593 0.01597666294936364 0.6081957327396754
1403636623.7635558 -0.09393225118395165 0.025678311447873876 -0.012668566709935006 -0.02955443982478183 -0.7929476496883541 0.016196405480827222 0.6083569974857357
1403636623.8135555 -0.048066264748170134 0.04969656325220814 -0.019742839439648874 -0.038793462957012775 -0.7912540579496052 0.011871154427359 0.6101402778891487
1403636623.8635557 -0.04772383831112075 0.05160126217704348 -0.02040043880089786 -0.03887310695238225 -0.791128451580241 0.011777752464623852 0.6102998764566491
1403636623.9135556 -0.047816426600293775 0.055851934172573434 -0.02123413980988967 -0.03874840178156103 -0.7911101325416124 0.01174911790098444 0.6103321044955082
1403636623.9635556 -0.046964244901264 0.057715444122870496 -0.022389623607100447 -0.038924967167671125 -0.7909964077688022 0.0117523203888658 0.6104681914672735
1403636624.0135555 -0.046404461842626546 0.06217536009030557 -0.02305864985595912 -0.03855669201729579 -0.7909321317063245 0.011759055333636787 0.6105747039902926
1403636624.0635557 -0.04442621767912713 0.06412144355247011 -0.02368707990375344 -0.03858071358977945 -0.7909412675374613 0.011694414876395193 0.6105625934380818
1403636624.1135554 -0.043641049028931664 0.06865841179657349 -0.02430622030789739 -0.03883861959468026 -0.7912175245477958 0.01129163039303482 0.61019577969657
1403636624.1635556 -0.041648296488570956 0.06999283852508881 -0.02470187805847486 -0.039155518323991674 -0.7911176449387842 0.011250925857017117 0.6103057708383982
1403636624.2135556 -0.04016492758406812 0.07475589522818661 -0.025111867024859263 -0.03889352546223331 -0.7912635250158084 0.011347035550284055 0.6101316025587401
1403636624.2635558 -0.03723094236028714 0.07672105389092929 -0.02519448468288086 -0.03876375050194294 -0.7912414365363574 0.011298250747738265 0.6101694111350928
1403636624.3135555 -0.036103644981321265 0.0819368743802926 -0.025433261137601856 -0.03885568220163984 -0.7928910209255401 0.010289685342112284 0.6080363371311456
1403636624.3635557 -0.03269635016485089 0.08393828154918832 -0.025966296094327723 -0.03928884514201812 -0.795843627140691 0.009068667061633852 0.604158147395763
1403636624.4135556 0.03236621013472009 0.10878210921512631 -0.03960386885649901 -0.04391388275554151 -0.796302606950684 0.005952403271463014 0.6032729879251773
1403636624.4635556 0.02477061285067371 0.09869804243681887 -0.045846901308004694 -0.047201254340980936 -0.8000471146099771 0.0021212494366899936 0.5980737047335518
1403636624.5135555 0.047389959403831325 0.10388742635159712 -0.050385665035726813 -0.04716896669613524 -0.802537177954815 0.001434283731208352 0.5947328050572953
1403636624.5635557 0.057083869729075754 0.10958814014888324 -0.05206587334547129 -0.0482347526407467 -0.8045889064166558 0.00017728810071742298 0.5918699763274576
1403636624.6135554 0.03430699592424633 0.07151161661908158 -0.04054450150609474 -0.051241902790865754 -0.8053861007472609 -0.00543267441708147 0.5905065471018695
1403636624.6635556 0.02402263276644181 0.06286283365709142 -0.0369152262659423 -0.052783918334256955 -0.8046765044677879 -0.010106621101621001 0.5912761092186062
1403636624.7135556 -0.04802104243705813 0.027124869610756316 0.0033036961084026498 -0.053429704431365375 -0.8070378747228022 -0.01915042838139788 0.5877655965944999
1403636624.7635558 -0.041050271065511595 0.03173770167403717 0.0026894958996984395 -0.051626408821971906 -0.8057361643872661 -0.022197395060501682 0.5896025974867913
1403636624.8135555 -0.04753724588844143 0.035433851010957 0.0060356285461287545 -0.047967336918542124 -0.8086372706970127 -0.028296378887255728 0.5856656161757307
1403636624.8635557 -0.040929959411048135 0.04241662168016964 0.00862871823509499 -0.04314182608982423 -0.8115407225296587 -0.03347993848871916 0.5817383709507794
1403636624.9135556 -0.03364192801202645 0.04916788376880871 0.013116649756812104 -0.038541998790153464 -0.8160100138697125 -0.039872697015941136 0.5753714796775093
1403636624.9635556 -0.042255335147225785 0.032218646821888554 0.022916525986176814 -0.03537612447645673 -0.8197717765423609 -0.0481343435235774 0.5695663694207743
1403636625.0135555 -0.03356019737215897 0.035564564422379194 0.032262661541911396 -0.032630551868686436 -0.8233356878046808 -0.05166814272016935 0.5642552572194491
1403636625.0635557 -0.026323990197749267 0.03693930197739406 0.04366969560268645 -0.029764764488216616 -0.826954654317138 -0.05341686470331383 0.558933535461464
1403636625.1135554 -0.019401026204067744 0.03740057997323583 0.05661236592687811 -0.029518434160232268 -0.8298332719487956 -0.05301901266911098 0.5547020705812057
1403636625.1635556 -0.013443671359703766 0.03742541017418777 0.07050357819126335 -0.03234501401256307 -0.8309478512695733 -0.048837326266955756 0.553257972470439
1403636625.2135556 -0.009089781667508855 0.03621072736549259 0.0858465813786799 -0.034383108191068684 -0.8300349141387832 -0.0452939096859144 0.5548047448671544
1403636625.2635558 -0.006088889131788238 0.03471328398115026 0.1009051539496085 -0.03600033412223914 -0.8275781508794977 -0.04253158026444643 0.5585780561480799
1403636625.3135555 -0.004716274152890534 0.032860794188135055 0.1129366160894966 -0.03697733342004801 -0.825373914259225 -0.04024493210548395 0.5619349819270671
1403636625.3635557 -0.00371996442665752 0.03143408620107063 0.11943441246294609 -0.037166136439650166 -0.8240992356620513 -0.03850654957235168 0.5639116719162709
1403636625.4135556 -0.003706535371197226 0.029640624928465836 0.12087063376314743 -0.036995246982143445 -0.8248214203175863 -0.037888594046758296 0.5629080126691836
1403636625.4635556 -0.0017834513370729196 0.028678966800603334 0.11873140889508499 -0.036609299948795034 -0.8265702309127646 -0.03752057330945632 0.5603870261744182
1403636625.5135555 -0.0036259231301158314 0.02675391291674518 0.11485978928600693 -0.03656944260862622 -0.8274156960147074 -0.037041271953996015 0.5591725011370121
1403636625.5635557 -0.004931973086709395 0.026859594649833597 0.11112904346058769 -0.036094769644875055 -0.828095686165908 -0.036779285601024087 0.5582132086473554
1403636625.6135554 -0.009005248312881237 0.02446114619365707 0.1103567114990863 -0.034969410097100556 -0.8281056401988185 -0.037329450034940814 0.5582335543376579
1403636625.6635556 -0.010563436341834088 0.025298878248207972 0.11254813971538902 -0.03441326694902729 -0.8271869375484182 -0.037309492850249745 0.5596297875832035
1403636625.7135556 -0.016712171036206844 0.02212501986696894 0.12053580939217241 -0.03396388469211854 -0.8252949673000674 -0.036573499077301244 0.5624918227414901
1403636625.7635558 -0.020992160701950445 0.02250761471168077 0.13022048717190737 -0.03348243820811032 -0.8222930458191083 -0.03663637542440057 0.5668958009413515
1403636625.8135555 -0.02829475820128497 0.018795671063911414 0.14601441170378032 -0.033334367374806495 -0.819233399362468 -0.036033998420921406 0.5713554132749049
1403636625.8635557 -0.03638870295004864 0.016793575266693374 0.1642267591251063 -0.03361669582063042 -0.8157769971329362 -0.034818398292339375 0.5763379979241599
1403636625.9135556 -0.02833631532761842 0.01670253942382799 0.17906067041211393 -0.034156674419929006 -0.8133658137030015 -0.033829608726462845 0.5797628241490131
1403636625.9635556 -0.034913233117469314 0.012622282513425715 0.20300710176179418 -0.034518827617922555 -0.8116557603767017 -0.03301080014653297 0.5821800960706988
1403636626.0135555 -0.041113341866823944 0.008103610690582148 0.2270374811801296 -0.03464712095751451 -0.8101559059370971 -0.03226637042384514 0.5842994663905386
1403636626.0635557 -0.04722183624478769 0.004594430650033028 0.25047244122653856 -0.03720646418504034 -0.8093806267633786 -0.02822405212167391 0.5854247030360104
1403636626.1135554 -0.05230122323038155 2.5467777565186926e-05 0.27290461727285265 -0.039883673431400014 -0.8087240848854563 -0.02383233316119253 0.58635029378
1403636626.1635556 -0.058745255950887545 -0.0017475949308119057 0.2954070420827568 -0.042928408818851946 -0.8080653621144132 -0.019324098951074117 0.5872087375600887
1403636626.2135556 -0.06316200125698633 -0.0050943692927606105 0.3148761218517693 -0.045382804200962426 -0.807536273291618 -0.015601593678104703 0.5878623637177718
1403636626.2635558 -0.06904855928804667 -0.00449118090435952 0.33260221669564355 -0.047146232472751445 -0.8073917198656526 -0.013042194762971094 0.5879844765057779
1403636626.3135555 -0.07269490463153555 -0.0059292154070107 0.3457497221534133 -0.04745966832560376 -0.8072337278634969 -0.012183675267640167 0.5881945652069546
1403636626.3635557 -0.07809380010384588 -0.003412669894149298 0.356034266021701 -0.047566834892818925 -0.8072209928074726 -0.012116497793392718 0.5882047734168945
1403636626.4135556 -0.08075873190593949 -0.0029028811502203804 0.36238150343614955 -0.04633250289279192 -0.806953748618937 -0.013533283158089984 0.5886389360316712
1403636626.4635556 -0.0870452312761418 0.0014005492178370102 0.3653415574815625 -0.0443084149366809 -0.806909203301035 -0.01546996780240935 0.5888081029419351
1403636626.5135555 -0.08925811597276158 0.003702161095906027 0.3688515068610386 -0.04175335324012771 -0.8050978092690169 -0.018413774869796735 0.5913840612482546
1403636626.5635557 -0.09196133170526134 0.009652737079110065 0.3712309698254284 -0.03896970012974766 -0.803201372153425 -0.02133127460684697 0.5940487311376906
1403636626.6135554 -0.09251082341144604 0.013040878120270298 0.3729612627911734 -0.03617665258433176 -0.8013902391405506 -0.02394030471262863 0.5965666737493053
1403636626.6635556 -0.09288199068714711 0.018980613336547988 0.37350705402903256 -0.03373462791288969 -0.8000276067946139 -0.02592203295427295 0.5984528815651062
1403636626.7135556 -0.09117647651987369 0.022601933846253863 0.37266240278353424 -0.03245361268504874 -0.8004995066308226 -0.02626677113047012 0.5978773784329676
1403636626.7635558 -0.08959100580366 0.02854929500943287 0.3709522886375718 -0.031557904239681515 -0.8020313153553315 -0.025639217399489756 0.5958963822683752
1403636626.8135555 -0.08605642089141642 0.032148201444717577 0.36802930083789503 -0.030944451921100576 -0.8037582572518553 -0.02517722797584558 0.5936170583686217
1403636626.8635557 -0.08263913810613709 0.03769646832259703 0.3631798523030416 -0.030461269930687648 -0.806174033298992 -0.024615907332534197 0.5903808907602293
1403636626.9135556 -0.07778448453109046 0.04124450263253113 0.3585920082673272 -0.03001169261173814 -0.8085987373051771 -0.024451827173533988 0.587085588720186
1403636626.9635556 -0.07254873829857107 0.046237795488134795 0.35185083414912177 -0.02977959450475997 -0.8114770547368504 -0.024686773634675245 0.5831026741443134
1403636627.0135555 -0.07409958430297028 0.046082603110384444 0.34422656664174917 -0.02721777612997521 -0.8142572440401977 -0.023977546378392462 0.5793698391013055
1403636627.0635557 -0.06908223520133225 0.052433857715472355 0.3372543330393248 -0.02763708681799144 -0.8166463606314863 -0.023916125068214226 0.575979975399566
1403636627.1135554 -0.06425998402728829 0.05573442875534149 0.33359230553644825 -0.027425001875516438 -0.8194365827267506 -0.02360490351647865 0.5720265419464478
1403636627.1635556 -0.05914277193490566 0.06115243763115906 0.33263526166443075 -0.02753821954575096 -0.8184707518547969 -0.023076221568212638 0.5734237201412481
1403636627.2135556 -0.054918114896024044 0.06442844417494249 0.33583161335654804 -0.0271485530169502 -0.8168990780116195 -0.023559254876196707 0.5756594600304336
1403636627.2635558 -0.05134466585147449 0.0684038916193921 0.33896437283785996 -0.026890098162194634 -0.814459745327123 -0.02369439278007478 0.579112097622981
1403636627.3135555 -0.0476128305885173 0.07157454385636351 0.34710623806599766 -0.02718322115841854 -0.8125916136338841 -0.022617206270681922 0.5817597475933192
1403636627.3635557 -0.04440319976863348 0.07545740872136464 0.3561982047535532 -0.027718202963664673 -0.811778408092471 -0.021886617544363777 0.5828966403675574
1403636627.4135556 -0.04092750600566216 0.07879204491285627 0.3685690008897354 -0.028149232898091785 -0.8114474482584928 -0.020910971376284067 0.5833724287949592
1403636627.4635556 -0.03484487827499454 0.0823579433239421 0.3807983450837675 -0.029594665811170394 -0.810677357771202 -0.020212575103810262 0.5843952679140213
1403636627.5135555 -0.03091435498271221 0.08641350384286253 0.3941400265230763 -0.03233620246961687 -0.811272583765752 -0.020315059714718853 0.5834196287310469
1403636627.5635557 -0.02686952406310027 0.08861936796300479 0.4046179552656333 -0.03548134906208847 -0.8116811687805935 -0.021415710766901092 0.5826286308173094
1403636627.6135554 -0.022076505116084853 0.09362707748719587 0.4102051483696004 -0.03924590079763557 -0.8123202992428137 -0.0237918081249286 0.5814029932626718
1403636627.6635556 -0.016243711979154328 0.09643681400031605 0.41118680433000276 -0.04229399927188673 -0.8139884331424826 -0.02608699388813791 0.578751688624505
1403636627.7135556 -0.010572318093175638 0.10151189412394539 0.4081606519014404 -0.04631924694286007 -0.816515134291706 -0.029059717744560523 0.5747287148210453
1403636627.7635558 -0.003612660215706773 0.10600876544504749 0.4046406545981767 -0.05066571143984977 -0.8196772152402 -0.03264485390590516 0.569645997101557
1403636627.8135555 0.0009287476940181862 0.11174354139952854 0.39859353832090455 -0.055669471146392126 -0.8224892886573111 -0.036607853007982444 0.5648647140018724
1403636627.8635557 0.005485869621442468 0.11836159749006357 0.3917964668153448 -0.06106660212363455 -0.8251247408423835 -0.040917978738514264 0.5601479725669083
1403636627.9135556 0.008523745177187281 0.12453130985391543 0.3861109897679764 -0.0651003199846898 -0.8275937497598024 -0.04465639923928385 0.5557484500233739
1403636627.9635556 0.013494202903518007 0.13133401281599097 0.3828113256208971 -0.06840945555111262 -0.8286092534182133 -0.048327429310950076 0.5535262515157765
1403636628.0135555 0.00547186140913964 0.13688903512762135 0.37929020669447205 -0.06946865767372071 -0.8291041223668151 -0.05093744786992347 0.5524181715692051
1403636628.0635557 0.003660954785259374 0.1447220153879812 0.38350659864661013 -0.07181794657984322 -0.8275468513757152 -0.05312539726217726 0.5542437040625098
1403636628.1135554 -0.00026682343569140083 0.15097842802589825 0.3888307543455436 -0.07402542731091982 -0.8235949150088562 -0.05510904950655751 0.5596200896550038
1403636628.1635556 -0.003392704536319108 0.15848943940671176 0.3981789503564343 -0.07615077825334635 -0.8181444586545856 -0.056026216175181574 0.5671875940509421
1403636628.2135556 -0.008814228642955517 0.16472718745170423 0.40722837600272516 -0.0783541022596924 -0.8129730723934611 -0.05595550093258436 0.5742859915909474
1403636628.2635558 -0.01454426423441209 0.17081184661860882 0.41753478337967725 -0.08143538660755355 -0.8092526894822185 -0.05431705638410329 0.579247805140115
1403636628.3135555 -0.019396802574701916 0.17708837244940334 0.42857223883798257 -0.08439771989263416 -0.806410785105585 -0.05147776210945656 0.5830340560812214
1403636628.3635557 -0.026897472419787474 0.18492239355207812 0.44246153574069647 -0.08632499610715214 -0.8053432232534382 -0.04971611167544294 0.5843788121131172
1403636628.4135556 -0.03119282353084173 0.1923828778985215 0.4535436353966162 -0.08780418450572387 -0.8048801494078783 -0.04812458403187094 0.584929392904986
1403636628.4635556 -0.034791447011561775 0.20035831796905718 0.46370114893174025 -0.08859444448491814 -0.8048507756756083 -0.04680105285380531 0.5849580452926139
1403636628.5135555 -0.037962968407021846 0.20901565118525453 0.4719904205328323 -0.08898698319507349 -0.8049793941577785 -0.04546657881570162 0.584826711098263
1403636628.5635557 -0.04057411549020808 0.21810122080320432 0.47855606896741926 -0.08949766721880793 -0.8052673369638231 -0.04411689346829112 0.5844556298747509
1403636628.6135554 -0.04254511290009243 0.22802921680047816 0.48366116847504964 -0.08944085493147497 -0.8056392220343911 -0.04245939604474753 0.5840744619279833
1403636628.6635556 -0.0436701589509759 0.23908141393149548 0.4881928732207863 -0.08898114913735393 -0.8056527470176378 -0.0420905495486437 0.5841527128755146
1403636628.7135556 -0.04452742266902571 0.2512711076137901 0.4904527025994868 -0.08833634884974627 -0.8058875586139876 -0.04426342139144868 0.5837659478505111
1403636628.7635558 -0.04512362981207392 0.2636529403451457 0.4909957530167467 -0.08848549950195897 -0.8074523554276456 -0.04820460501286526 0.5812635599689606
1403636628.8135555 -0.04485410989950218 0.27746678757571513 0.489759135071576 -0.0894127885474137 -0.809520309184342 -0.052988815311204 0.5778186633487864
1403636628.8635557 -0.045474560948501684 0.29104268335783173 0.4883506586778488 -0.09117601643087447 -0.8118534451097699 -0.05740302001854671 0.5738343062103776
1403636628.9135556 -0.04581162088953915 0.30557488668666594 0.48813875701174503 -0.09351584041478125 -0.8141587790708422 -0.06084221756333869 0.5698232134753445
1403636628.9635556 -0.04411807444226835 0.3194504126655766 0.49011713243986654 -0.09528475237563512 -0.8159691338252663 -0.06369742142185378 0.56661964942399
1403636629.0135555 -0.041618318678454815 0.3331506990559643 0.4947107587799959 -0.09754179841565623 -0.8173744983392469 -0.06561969856122475 0.5639845584652453
1403636629.0635557 -0.04153626804706653 0.34749750482196023 0.5018101936682087 -0.09987937357689244 -0.8180425394989571 -0.06738756424134737 0.5623961508488508
